seq_id	cluster	predicted_taxa	confidence	true_taxa
MK106672.1	2	56557	0.5546	56600
EU091575.1	2	-1	0.2814	27382
KP295971.1	2	11698	0.5598	1833
MF190146.1	2	-1	0.2197	16200
MF625390.1	2	42730	0.7086	42730
AY936743.1	2	-1	0.3369	52647
MK976852.1	2	23174	0.3575	54936
MN545892.1	2	53034	0.8516	52946
FJ908039.1	2	19180	0.6443	19180
KU182730.1	2	39695	0.4315	14050
JX536225.1	2	60942	0.5357	17815
AF091200.1	2	51447	0.9844	51447
DQ390103.1	2	-1	0.3262	24331
KJ713284.1	2	13433	0.5549	44482
JF934731.1	2	-1	0.2648	24459
DQ993966.1	2	55862	0.9877	55862
MT040889.1	2	6751	0.4159	7172
GU111600.1	2	52964	0.3605	52963
KX872950.1	2	7586	0.4666	9931
EF138792.1	2	-1	0.2429	34210
MT408600.1	2	-1	0.2082	52879
MT028140.1	2	29804	0.9413	14629
AF255686.1	2	42789	0.9139	3848
AY911592.1	2	48016	0.5682	65240
JQ811757.1	2	72298	0.5308	35815
KX665525.1	2	13057	0.4022	15153
KU729716.1	2	5558	0.6128	36137
MH443040.1	2	30992	0.9440	30992
AB454269.1	2	63582	0.3741	52765
KJ960285.1	2	5558	0.6142	60473
MK533682.1	2	8514	0.3585	64769
EU868736.1	2	-1	0.2026	73059
KT445934.2	2	28576	0.9950	28576
EF196054.1	2	27186	0.4276	9410
JX000368.1	2	1940	0.5930	68275
DQ414911.1	2	22426	0.8527	22442
JN606345.1	2	56621	0.7542	56621
MN825235.1	2	34640	0.5742	35099
U38770.1	2	23606	0.9608	23606
EU301473.1	2	-1	0.2619	17401
HM470375.1	2	-1	0.3399	72503
AF538429.1	2	-1	0.3276	998
KC511495.1	2	52018	0.3662	63952
KP268731.1	2	8967	0.5414	67018
AY680154.1	2	-1	0.3456	58769
KT852184.1	2	24700	0.8883	24700
AF514340.1	2	-1	0.3368	44890
JF810690.1	2	55914	0.6925	3722
DQ414890.1	2	30613	0.5348	22430
MN967779.1	2	70016	0.9544	70016
AB370213.1	2	-1	0.3038	54766
KC411752.1	2	50431	0.4291	50514
AY273750.1	2	19447	0.9497	51699
KM034012.1	2	68867	0.4151	8106
KT753677.1	2	57114	0.9930	57114
KX177892.1	2	42754	0.5468	46779
JN164424.1	2	29502	1.0000	29502
DQ383868.1	2	31622	0.9255	24291
KU170019.1	2	3421	0.9939	3421
MT935002.1	2	52156	0.9175	16939
MN105948.1	2	-1	0.2626	62600
AY042159.1	2	13462	0.8841	13462
FJ431249.1	2	-1	0.3199	40904
KY212123.1	2	-1	0.0932	13896
DQ315848.1	2	67638	0.8402	67638
JF301581.1	2	-1	0.2885	42109
AY737766.1	2	42175	0.9640	69545
MT220150.1	2	-1	0.2380	56593
AY634785.1	2	321	0.6079	321
AF099950.1	2	1770	0.5481	21963
FJ860861.1	2	-1	0.2585	69729
MK110005.1	2	-1	0.1798	52096
EU273273.1	2	-1	0.2843	39986
HQ141461.1	2	21670	0.9957	21670
MF374598.1	2	-1	0.2696	4166
EF153043.1	2	60509	0.3567	24417
MH580596.1	2	22582	0.7568	54722
KF258681.1	2	59167	0.7952	59154
MN762609.1	2	11416	0.8790	11416
KY103396.1	2	27068	0.9997	27068
EU368614.1	2	-1	0.2792	49896
KJ170780.1	2	25236	0.9466	25236
MG988601.1	2	-1	0.2835	48240
AF444541.1	2	59514	0.9607	59514
EF446725.1	2	56739	0.4799	30634
KF555956.1	2	37509	0.8356	37509
KC535795.1	2	30619	0.9234	64052
KJ845977.1	2	27331	0.8212	27331
MG973076.1	2	-1	0.3064	14097
KU846049.1	2	8946	0.5405	41667
JN190998.1	2	50067	0.5070	37892
MH862622.1	2	67441	0.6276	33610
JX497473.1	2	31153	0.9805	31153
MF919621.1	2	39119	0.7418	32441
JF780984.1	2	60135	0.5835	10015
AY591814.1	2	60164	0.4266	7201
HQ443716.1	2	9165	0.4858	10123
HM046888.1	2	-1	0.3312	72398
KC315859.1	2	61508	0.9441	61508
KX873072.1	2	11450	0.8443	21110
HQ856845.1	2	42786	0.6125	42786
JN012014.1	2	67951	0.3981	47836
KC602027.1	2	-1	0.2344	47935
KX887255.1	2	24114	0.9995	24129
AY553974.1	2	40264	0.9526	40264
GU289362.1	2	16505	0.3851	19800
DQ340499.1	2	68072	0.4661	16707
MT796585.1	2	-1	0.1202	72029
KC435880.1	2	44540	0.5709	45924
MH424350.1	-1	67720	0.9997	67720
GU199475.1	2	7541	0.5256	46178
JX306741.1	2	33012	0.5903	68092
JQ000491.1	2	66851	0.3926	66308
MF344960.1	2	-1	0.2548	69835
MN762230.1	2	-1	0.2686	11419
HQ680844.1	2	4683	0.9418	4683
DQ986772.1	2	-1	0.3425	71017
DQ499080.1	2	-1	0.3047	5154
DQ005995.1	2	-1	0.2649	49494
DQ500128.1	2	53034	0.5236	53020
FJ427043.1	2	8239	0.9121	18700
DQ197285.1	2	35254	0.4508	8598
GQ856353.1	2	21896	0.6833	13970
OM040568.1	2	40895	0.5042	2907
GU250389.1	2	41990	0.8467	41990
KM053323.1	2	14000	0.4123	48955
EU224206.1	2	26839	0.3708	71859
MW881507.1	2	8076	0.4318	21346
GU969193.1	2	57016	0.9211	57016
JQ689025.1	2	71502	0.5732	60484
MK180707.1	2	56582	0.7496	56582
AF351992.1	2	-1	0.2807	53699
JX506208.1	2	72044	0.4355	72053
KX277671.1	2	35964	0.8984	35964
EF530815.1	2	3995	0.9991	3995
MH726174.1	2	-1	0.1057	30236
JN315921.1	2	-1	0.1557	44091
GQ424462.1	2	49648	0.4825	33140
GU477612.1	2	1287	0.6211	18651
DQ219864.1	2	-1	0.2184	35617
MH596704.1	2	5320	0.7366	70515
MH844591.1	2	47522	0.9785	47522
AF347034.1	2	-1	0.3171	2650
AY996540.1	2	35870	0.4009	64273
AF223570.1	2	40671	0.4915	24842
KC508051.1	2	19193	0.5001	19173
KC737614.1	2	12212	0.4672	48771
JQ669079.1	2	12215	0.9943	12215
DQ448659.1	2	-1	0.2017	63923
EU729608.1	2	19756	0.3663	34456
KY610461.1	2	68926	0.3583	59940
FJ002913.1	2	18244	0.7146	72205
MK330753.1	2	-1	0.3270	62920
KT757460.1	2	60693	0.5881	60693
KJ884124.1	2	43264	0.4708	59970
MH553954.1	2	-1	0.2056	57295
KM370912.1	2	56549	0.4550	40808
GQ326889.1	2	-1	0.3225	70412
KU598217.1	2	46280	0.5222	34940
KT006774.1	2	20030	0.5153	68033
KP098088.1	2	60046	0.8710	60054
KY979632.1	2	49949	0.3719	49964
KF556084.1	2	37532	0.6518	37550
KX889210.1	2	-1	0.2667	4103
MF372841.1	2	40252	0.7683	40252
JQ750948.1	2	-1	0.3403	26469
JN673403.1	2	67160	0.6101	70563
KU210471.1	2	-1	0.3460	29465
MN307488.1	2	66820	0.5682	62323
HQ665454.1	2	-1	0.3122	53966
KY102182.1	2	12287	0.5536	-1
MK683149.1	2	-1	0.2168	39327
JQ392496.1	2	26158	0.6149	59126
KT757141.1	2	4055	0.9502	4055
FJ416566.1	2	55391	0.9984	55391
KX289265.1	2	32382	0.9889	32382
KX963564.1	2	16103	0.6692	40225
KX025158.1	2	47792	0.8975	61901
AB076616.1	2	-1	0.2541	34215
MH999511.1	2	41615	0.6222	43489
FJ176872.1	2	14673	0.4649	14673
KT026120.1	2	48577	0.3619	39646
AF055200.1	2	52420	0.6976	45572
GU359167.1	2	54183	0.4459	43688
KU927743.1	2	-1	0.3032	42769
KJ766653.1	2	-1	0.2351	59894
DQ873912.1	2	31940	0.9204	20430
MG784341.1	2	13405	0.7190	13405
KF280958.1	2	-1	0.3255	54839
JF980320.1	2	-1	0.2664	11141
MF951408.1	2	26545	0.6374	73277
KF251230.1	2	36491	0.5585	63083
KP276179.1	2	40949	0.9628	70643
JF978883.1	2	23914	0.4085	67148
MK257286.1	2	-1	0.2859	70837
AY230611.1	2	28912	0.6088	63943
MT373692.1	2	31551	0.5880	31540
JN681338.1	2	1713	0.3573	54660
KF555975.1	2	57970	0.4016	37518
GU440890.1	2	12930	0.4448	21161
KP256616.1	2	65796	0.6297	29684
KU163657.1	2	13294	0.3886	63078
MH859209.1	2	54318	0.9844	65645
KF846533.1	2	578	0.8082	31038
JQ907200.1	2	-1	0.1608	46058
KR873244.1	2	15075	0.6794	40344
EF688485.1	2	60420	0.8492	60420
AF046940.1	2	-1	0.2532	71183
DQ079925.1	2	30613	0.4702	29673
KY858455.1	2	56022	0.3573	63662
EF652479.1	2	5864	0.9656	5917
KC425736.1	2	-1	0.1474	3534
MH269710.1	2	4336	0.7382	4340
EU436888.1	2	47966	0.7445	47958
MH862224.1	2	-1	0.3107	18872
AY582122.1	2	58620	0.9018	58620
KT833151.1	2	71023	0.5332	50672
AM947668.1	2	-1	0.2439	29102
JN680361.1	2	65313	0.9155	65313
AF154566.1	2	54112	0.4673	37318
DQ322626.1	2	29354	0.6227	47628
KC117618.1	2	66347	0.7922	66349
JN196041.1	2	30971	0.3939	65027
HQ201962.1	2	44536	0.5032	4580
GQ300841.1	2	44536	0.5031	44592
MT935330.1	2	17324	0.4676	17191
AF361286.1	2	-1	0.3251	67043
MH267485.1	2	67559	0.9651	67557
AY499526.1	2	-1	0.3111	62358
MH711539.1	2	18673	0.6081	27817
KF662136.1	2	21663	0.7507	21663
KR706129.1	2	49832	0.6103	49832
KX138600.1	2	44875	0.8422	8056
AB716909.1	2	22301	0.9459	22301
MF033974.1	2	48453	0.9941	48453
KP858864.1	2	32440	0.8373	23884
MT000674.1	2	-1	0.2291	2999
EF472471.1	2	20190	0.8171	22268
AB032644.1	2	67429	0.5337	6987
JQ737017.1	2	58787	0.6799	65849
AF362556.1	2	62274	0.5913	28369
EU812735.1	2	-1	0.2273	11542
EF581949.1	2	38553	0.9003	38553
GQ292750.1	2	34397	0.8620	55804
KP419567.1	2	48350	0.9264	48350
JX403808.1	2	31983	0.8926	31983
MK683405.1	2	57748	0.3879	9951
KX057867.1	2	21065	0.9601	21065
EU864526.1	2	45936	1.0000	45933
KJ875256.1	2	32270	0.7674	15983
AF068171.1	2	9452	0.4263	53147
JN578091.1	2	8191	0.7226	8191
FJ432146.1	2	58868	0.4075	10594
KU210747.1	2	29484	0.9955	29484
AM774569.1	2	46144	0.9862	46144
KC179109.1	2	48217	0.9994	48217
KF607067.1	2	53655	0.6702	31581
GU269714.1	2	26545	0.7782	56879
MF350669.1	2	53009	0.9657	53009
EF458270.1	2	6752	1.0000	6752
DQ210250.1	2	-1	0.3019	41251
AF113720.1	2	65383	0.5818	51171
KY016468.1	2	-1	0.2163	31905
AF537426.1	2	63463	0.3978	26288
GU177640.1	2	11698	0.4385	6597
GQ303298.1	2	-1	0.2625	73304
KJ483054.1	2	68207	0.4696	51889
MG934440.1	2	-1	0.2531	40221
JX952176.1	2	7428	0.4885	70459
JQ041765.1	2	5404	0.8344	5404
Z83754.1	2	57515	0.4602	2084
JF810212.1	2	-1	0.2692	59032
KJ887440.1	2	-1	0.2164	46478
KX590827.1	2	-1	0.3312	65202
KT344108.1	2	-1	0.2992	3956
MH626853.1	2	57676	0.4925	72784
JQ730141.1	2	42547	0.5509	60983
MN864276.1	2	28009	0.7950	67222
KJ804795.1	2	48998	0.7510	-1
HQ338472.1	2	71154	0.4002	64738
JQ349103.1	2	49366	0.8979	29519
AF031963.1	2	-1	0.2967	61024
EF198670.1	2	71154	0.6406	71157
AB930361.1	2	45658	0.8029	44598
JN805929.1	2	-1	0.3490	32002
EU850009.1	2	40535	0.5459	40537
GQ866321.1	2	-1	0.1212	9928
EU791769.1	2	39713	0.5759	61581
EU557244.1	2	12136	0.7049	56527
MK694935.1	2	56577	0.5011	16254
KF951554.1	2	47135	0.9979	65189
KT630910.1	2	-1	0.2776	17442
MW579958.1	2	15902	0.6501	33248
KC560763.1	2	47120	0.7573	63984
AY591841.1	2	5256	0.4283	40755
KY406818.1	2	33406	0.3726	9168
AY662293.1	2	63844	0.7440	63844
KF417627.1	2	30870	0.4062	42142
FJ979669.1	2	7194	0.8287	48458
KM659696.1	2	14164	0.9214	51324
MK351255.1	2	757	0.8825	49411
KP294370.1	2	46665	0.4267	45509
AY244528.1	2	11571	0.3917	11681
MT153946.1	2	-1	0.2502	76
JQ750921.1	2	-1	0.2895	26306
AF443676.1	2	-1	0.2341	46922
KU209998.1	2	29481	0.4398	29481
FJ572720.1	2	21166	0.9567	53279
MK165284.1	2	-1	0.2065	6312
AF189042.1	2	-1	0.3025	47507
KJ461238.1	2	72840	0.8588	72840
AY792856.1	2	-1	0.2551	71418
MF963890.1	2	9419	0.3548	27807
KT865520.1	2	-1	0.3265	31660
EF194580.1	2	18920	0.9718	18920
MN227309.1	2	58316	0.5515	58316
KP165560.1	2	16813	0.9091	16814
MF951103.1	2	9657	0.8647	9657
KM521421.1	2	31521	0.4131	40231
KX549952.1	2	-1	0.2399	67002
MH508514.1	2	68332	0.5087	2898
KY689662.1	2	-1	0.1877	18785
AJ270176.1	2	49527	0.9803	49527
KP119634.1	2	464	0.9023	64984
AM502036.1	2	44648	0.8539	53377
MN433504.1	2	5118	0.7492	3231
AF508814.1	2	63491	0.7411	16295
AF445806.1	2	9707	0.4822	9678
MG828928.1	2	-1	0.2663	45405
KM515893.1	2	68926	0.4373	45259
JQ085928.1	2	4834	0.4977	34746
AJ012518.1	2	56267	0.6575	57712
KF636475.1	2	46450	0.4005	7503
MW063197.1	2	16493	0.6575	43877
AJ608655.1	2	-1	0.2592	36322
EU436986.1	2	47951	0.3579	48046
MH763764.1	2	32332	0.8559	11127
MK050571.1	2	33381	0.8393	33381
AY686634.1	2	15075	0.9400	15075
MK811427.1	2	54521	0.8649	54521
KF160692.1	2	-1	0.2931	68186
AF244718.1	2	19045	0.3840	64070
DQ333348.1	2	32432	0.9828	32432
AF470526.1	2	-1	0.2032	19420
AJ009163.1	2	56174	0.4864	70559
KC584204.1	2	2675	0.6401	2662
KR532649.1	2	67510	0.8779	67510
MH535475.1	2	-1	0.1387	7048
AF178726.1	2	-1	0.2414	20845
AY530923.1	2	67998	0.7248	16716
EU310247.1	2	1713	0.5869	1713
JF830885.1	2	18308	0.3756	72225
KY858445.1	2	56022	0.3567	63658
KU892210.1	2	-1	0.2009	54288
DQ414983.1	2	67638	0.3905	22434
KJ399441.1	2	8211	0.5003	55655
MF563970.1	2	-1	0.2373	61084
KX866395.1	2	62274	0.7692	66974
KJ026919.1	2	18612	0.7500	36879
KP054077.1	2	59999	0.5232	59999
JF332059.1	2	57676	0.3616	16616
EU637185.1	2	20481	0.6613	67478
AY875808.1	2	-1	0.3286	64195
KU594491.1	2	34052	0.9860	34052
KC313109.1	2	40949	0.4141	31336
EU037893.1	2	57676	0.6474	13091
KF234058.1	2	30435	0.9646	30435
FJ040557.1	2	32102	0.7320	63601
FJ969144.1	2	55748	0.7922	70497
KY131888.1	2	17350	0.5819	59747
AF077085.1	2	41815	0.3706	41816
EU518651.1	2	61257	0.4778	69510
AF349036.1	2	26941	0.5218	47796
GU563595.1	2	26659	0.8495	54157
MZ595900.1	2	-1	0.3331	15702
DQ414904.1	2	55389	0.5744	22398
KP272110.1	2	-1	0.3453	38438
KF307448.1	2	7154	0.5019	37724
HQ633025.1	2	47435	0.6689	47395
MG949330.1	2	-1	0.1411	19527
AF019801.1	2	27237	0.5311	53555
MK252144.1	2	21112	0.7405	21112
AY040420.1	2	-1	0.1909	39225
KP092762.1	2	43451	0.7772	43451
LC027414.1	2	36853	0.6547	57691
KM586402.1	2	8219	0.9964	8219
MG001324.1	2	25858	0.5518	20569
AF450223.1	2	38240	0.4435	22894
AF287644.1	2	-1	0.1922	33836
GQ849024.1	2	48958	0.5092	40282
AF521765.1	2	34589	0.5710	34560
EF196031.1	2	9419	0.3508	9379
KJ888527.1	2	-1	0.3483	5444
EF202907.1	2	28595	0.9999	28595
KP712012.1	2	-1	0.2038	11187
AF297072.1	2	38712	0.4216	67047
GU012416.1	2	35973	0.6546	35482
MF951287.1	2	757	0.4055	65064
MH348246.1	2	11500	0.9402	11500
MK020665.1	2	19420	0.9167	42416
FJ816627.1	2	52146	0.8685	31466
MN457833.1	2	29159	0.9617	33169
MT177935.1	2	-1	0.3124	19860
HQ630340.1	2	61945	0.5135	38985
EF560927.1	2	46927	0.8686	66677
KR780069.1	2	32665	0.5251	32665
KJ872185.1	2	31501	0.9997	31507
KM014369.1	2	-1	0.2944	49678
AJ412724.1	2	67685	0.3663	2163
KP776100.1	2	68761	0.8547	34391
MK141327.1	2	-1	0.2844	47000
AM048724.1	2	29690	0.8809	14176
AY548188.1	2	-1	0.2258	23996
GQ852115.1	2	14324	0.4712	13748
MG386038.1	2	-1	0.2642	49119
MH410678.1	2	63295	0.4579	63295
DQ355893.1	2	12904	0.5338	12907
MH558783.1	2	36294	0.9153	70658
JN579389.1	2	32476	0.5356	36164
KT735320.1	2	45499	0.4168	45494
MZ888991.1	2	14432	0.3581	72968
AY506765.1	2	-1	0.2940	9463
EU552127.1	2	16058	0.3875	35706
AF302734.1	2	70216	0.6430	44337
JX106267.1	2	-1	0.2530	6225
MF535329.1	2	35449	0.9979	35459
KT819571.1	2	21779	0.8169	23536
MH862297.1	2	8420	0.8896	50677
AF229304.1	2	-1	0.2735	5184
EU001015.1	2	62023	0.8788	11444
JQ434173.1	2	55622	0.6011	13862
MK863217.1	2	27258	0.7606	24924
KU209839.1	2	29446	0.9376	29446
KT155746.1	2	-1	0.2322	15176
KX584864.1	2	70561	1.0000	70561
KR187004.1	2	-1	0.2639	7541
KP261952.1	2	42020	0.7114	42020
AY373856.1	2	53089	0.4486	5791
MK050349.1	2	26953	0.5638	27473
EF193086.1	2	7541	0.6780	53649
AY854413.1	2	-1	0.3115	69020
EF688902.1	2	31521	0.6194	26618
KC502923.1	2	14324	0.5643	28530
DQ066713.1	2	61508	0.5000	18378
EF445693.1	2	-1	0.2859	44712
EF538410.1	2	39730	0.4031	67874
MK481301.1	2	2247	0.3531	44495
KM577159.1	2	59119	0.6355	16110
AJ271576.1	2	28239	0.9360	10841
KM521400.1	2	20049	0.9609	20049
KU211196.1	2	29481	0.9915	29481
FJ821428.1	2	49544	0.9970	49544
DQ923774.1	2	64643	0.5726	41127
KX872924.1	2	3257	0.8782	3257
KT163856.1	2	63355	0.9864	63355
DQ385575.1	2	-1	0.2762	35476
HQ643917.1	2	29484	0.9964	29484
AF149394.1	2	55081	0.3530	57635
KU604613.1	2	13400	0.6852	23823
FJ377644.1	2	-1	0.2783	9937
KY522873.1	2	-1	0.3304	30560
KU053248.1	2	-1	0.2977	53017
DQ333844.1	2	5993	0.7052	20417
AF518111.1	2	-1	0.3262	13828
KJ938865.1	2	9205	0.7721	28892
AY753612.1	2	44875	0.9687	44875
EU436954.1	2	47966	0.5351	47954
MH708002.1	2	36506	0.6004	31487
KJ409654.1	2	-1	0.2475	9212
FJ037837.1	2	69448	0.9446	69448
MN762123.1	2	-1	0.1789	11763
MH711397.1	2	-1	0.2141	1629
EU236207.1	2	40048	0.3722	63213
ON811511.1	2	42175	0.8412	45723
DQ408494.1	2	53009	0.8317	64763
AF513896.1	2	-1	0.1102	4238
KY242171.1	2	-1	0.3287	46255
FJ217827.1	2	-1	0.1288	39584
GQ424467.1	2	49648	0.4646	44908
KY499237.1	2	54238	0.4525	54239
MK802958.1	2	62589	0.4136	23377
MK976742.1	2	-1	0.2835	54980
MN824797.1	2	61280	0.6599	35023
AY256546.1	2	34198	0.4116	60289
AY288269.1	2	23009	0.5607	4832
MH244034.1	2	72977	0.9365	72977
KJ170778.1	2	25238	0.9325	25238
KM586411.1	2	23881	0.8072	23881
JX289139.1	2	71277	0.4669	36589
HQ132925.1	2	48995	0.6711	48995
AF027699.1	2	54795	0.4133	38891
MK683186.1	2	72492	0.9987	72492
JQ011919.1	2	5539	0.4952	30232
JX434374.1	2	66762	0.5500	14363
GQ892951.1	2	-1	0.2479	34849
KY483891.1	2	-1	0.3123	23572
MW240648.1	2	-1	0.3017	4503
KF002731.1	2	5897	0.7739	70623
MG661706.1	2	-1	0.3338	29161
JN157855.1	2	41819	0.8089	41819
KT389972.1	2	65865	0.9257	65865
EF585657.1	2	-1	0.2436	49776
DQ268890.1	2	-1	0.1996	39943
DQ263562.1	2	19472	0.5204	3752
KP092999.1	2	58906	0.9731	58906
FJ952628.1	2	9205	0.4352	9176
AF083198.1	2	10462	0.4924	51961
KU210918.1	2	29432	0.4501	29432
EF095259.1	2	-1	0.2194	14993
KY643747.1	2	-1	0.2667	24575
GU053584.1	2	37486	0.5663	13541
AB244245.1	2	31957	0.8590	31957
L78087.1	2	7728	0.4263	8593
KC899270.1	2	-1	0.2182	56298
MT935144.1	2	-1	0.2638	17035
KX650544.1	2	-1	0.3147	19303
FJ695450.1	2	43924	0.9485	43924
EF661208.1	2	68611	0.4417	5606
AY859563.1	2	-1	0.2253	13413
KF777161.1	2	71354	0.3612	22488
KC480305.1	2	8846	0.8825	8846
MH859534.1	2	51375	0.7110	887
AJ852597.1	2	59281	0.9936	59281
AY920804.1	2	50777	0.4730	62343
EF457704.1	2	-1	0.1861	1835
ON603775.1	2	5897	0.9580	44815
MG200593.1	2	8553	0.4819	45627
AF120558.1	2	-1	0.1491	64718
GQ424453.1	2	775	0.8986	775
JQ723990.1	2	42687	0.8470	72371
JQ710987.1	2	-1	0.2577	63963
AY389985.1	2	23476	0.9507	23476
KT833984.1	2	3088	0.5575	3088
KR349440.1	2	70083	0.9090	65399
KY751333.1	2	-1	0.3028	72446
KU199679.1	2	9207	0.6139	10261
KF430586.1	2	31940	0.5390	31940
AF467027.1	2	39686	0.3559	10057
MZ064456.1	2	51526	0.7171	46005
HF934952.1	2	50602	0.4592	26926
KP135203.1	2	67814	0.3901	12761
MN794365.1	2	47092	0.3699	5349
HQ443780.1	2	71961	0.9919	71961
MN826029.1	2	53998	0.7066	35253
FJ640782.1	2	-1	0.1578	58110
AF183484.1	2	-1	0.2088	64755
KF318955.1	2	41243	0.8302	26010
MH628294.1	2	54233	0.4803	36290
HM049777.1	2	13514	0.7754	13514
GU000017.1	2	-1	0.2819	37121
LC639297.1	2	20393	0.7895	33804
AY008564.1	2	12107	0.9556	32910
HM627275.1	2	54951	0.8936	72665
DQ866893.1	2	-1	0.2271	52037
KF559308.1	2	55284	0.9366	55284
MF358538.1	2	72977	0.9768	62528
JQ340353.1	2	-1	0.3080	3577
MK327358.1	2	-1	0.3017	58155
KC212337.1	2	-1	0.3062	26459
MF067085.1	2	10407	0.8329	53723
KC512883.1	2	-1	0.2899	4171
DQ210241.1	2	19437	0.4724	41274
EU427288.1	2	-1	0.2920	50608
HQ665052.1	2	58355	0.9559	58355
JN164422.1	2	29502	1.0000	29502
KF821420.1	2	-1	0.2039	14884
KP873401.1	2	27304	0.9048	37960
HF934926.1	2	-1	0.1856	7951
KX228266.1	2	41615	0.4167	11989
AF223066.1	2	55293	0.6332	33138
KP307528.1	2	60416	0.3609	21807
KU563775.1	2	1629	0.4348	60898
KP276368.1	2	-1	0.1210	66603
KX671090.1	2	58344	0.4137	58344
MH633908.1	2	21112	0.6002	18985
MF140754.1	2	54377	0.9369	1854
EF538424.1	2	-1	0.3316	68944
MN762645.1	2	-1	0.2702	11409
MK683308.1	2	7188	0.9564	7188
DQ861603.1	2	-1	0.1704	56813
DQ414857.1	2	-1	0.3224	22411
KF765620.1	2	26900	0.4340	66915
KP256672.1	2	31064	0.6082	29692
KT190909.1	2	13346	0.6883	13332
AF451603.1	2	7148	0.3630	27740
FJ664289.1	2	2124	0.7078	2124
JN008300.1	2	-1	0.3421	72121
KX640968.1	2	68828	0.3520	12356
KY859028.1	2	20528	0.5942	49206
KT333374.1	2	-1	0.1696	26914
MH444279.1	2	42605	0.6955	33133
MK252164.1	2	43814	0.9686	-1
KJ623537.1	2	26767	0.6005	40636
HM851468.1	2	28537	0.5967	73193
GQ463134.1	2	72557	0.3979	33854
DQ641242.1	2	21668	0.3912	42307
MN296087.1	2	62292	0.6862	62292
JN120023.1	2	50043	0.7393	50043
MH986159.1	2	-1	0.3195	15974
JX274125.1	2	59083	0.6131	70129
GU237766.1	2	8239	0.9111	21724
MH317277.1	2	56544	0.7845	49402
AF509789.1	2	-1	0.1268	71887
MF398185.1	2	6390	0.5175	47039
DQ667209.1	2	35434	0.4175	60913
AY489399.1	2	58466	0.5226	66156
AB854622.1	2	-1	0.2590	70704
HQ443721.1	2	36226	0.7351	12980
JQ011949.1	2	-1	0.2659	30230
JQ792221.1	2	28709	0.3636	11924
HQ667406.1	2	56810	0.4097	43507
KX257459.1	2	34366	0.4843	8740
EU544407.1	2	-1	0.2597	71570
AY465062.1	2	28425	0.5760	52876
FM244840.1	2	-1	0.3112	14643
AF543000.1	2	15390	0.4687	15390
LC194340.1	2	4059	0.9947	4059
AF286932.1	2	37223	0.4733	3392
KJ483049.1	2	40327	0.9404	40327
KT030813.1	2	44875	0.7459	70562
KX377458.1	2	44725	0.5316	58044
AF331154.1	2	-1	0.1832	65031
JN100582.1	2	37468	0.3673	19373
AF316904.1	2	66082	0.9642	66082
JQ948276.1	2	-1	0.2836	15701
AF542982.1	2	15381	0.6537	15381
FJ867721.1	2	68967	0.9690	68967
JN624814.1	2	53032	0.4083	52964
EF362760.1	2	20133	0.6288	47747
LC228674.1	2	14151	0.5460	5716
MT113319.1	2	-1	0.1721	544
MZ420741.1	2	55067	0.5227	65072
FN552535.1	2	56233	0.4732	45164
KF153701.1	2	-1	0.3197	46792
KT631202.1	2	-1	0.3142	25765
MN762217.1	2	-1	0.3228	11670
MG136773.1	2	19398	0.4059	45471
KJ869139.1	2	-1	0.3493	20871
AF458844.1	2	14166	0.3873	21028
HM044272.1	2	11187	0.3536	14793
JX506868.1	2	56001	0.7910	56001
DQ238473.1	2	69311	0.7129	537
AY634840.1	2	335	0.6997	335
KJ483064.1	2	24954	0.6578	44746
KT022464.1	2	-1	0.3249	49973
MK169243.1	2	58025	0.4925	58435
DQ092945.1	2	-1	0.2843	14304
MK660462.1	2	1465	0.6957	14960
AY583297.1	2	48110	0.6222	30141
KR020011.1	2	67598	0.5972	69993
FJ230345.1	2	23695	1.0000	23695
AY591858.1	2	47120	0.5711	72658
JN618508.1	2	47942	0.4186	47997
KY819012.1	2	65524	0.9372	65524
AF373077.1	2	37350	0.6776	66231
MH683586.1	2	63294	0.4013	72671
KT344117.1	2	62548	0.8199	73329
KF601901.1	2	22789	0.7618	34053
KF821765.1	2	16300	0.5260	68021
OM890905.1	2	51526	0.4088	40480
KU935664.1	2	-1	0.2802	16733
MZ064442.1	2	27534	0.4764	67727
EU500464.1	2	54135	0.4786	17799
KF917276.1	2	27250	0.9194	27250
MH626838.1	2	7148	0.4321	47126
FJ394675.1	2	-1	0.3138	34159
KY848504.1	2	30722	0.9763	30722
MH558552.1	2	-1	0.1918	5183
AY485510.1	2	52002	0.5646	59343
KJ922097.1	2	17512	0.6440	4614
MH558785.1	2	60499	0.9071	70661
JQ794915.1	2	9539	0.6326	9558
KY697965.1	2	3283	0.9953	3283
AF483837.1	2	33167	0.9904	33167
JF826416.1	2	-1	0.2631	3031
AY520457.1	2	9854	0.9325	9854
EF165111.1	2	-1	0.2119	46330
EF680789.1	2	-1	0.2393	4807
JF357708.1	2	55090	0.3912	49316
KF915810.1	2	4778	0.8001	41833
KF769025.1	2	52331	0.8877	52331
MK031716.1	2	20190	0.8163	21137
MF178644.1	2	57676	0.5139	57569
MG906046.1	2	-1	0.2467	36148
KF546018.1	2	48052	0.7063	64123
KJ887554.1	2	71056	0.8878	71056
KX290789.1	2	34798	0.4325	34700
JX283366.1	2	66701	0.3783	26988
KX669087.1	2	17533	0.5157	70010
JX679969.1	2	-1	0.2312	42509
KJ535886.1	2	44394	0.4662	71181
KJ002679.1	2	52988	0.5047	52988
